jump_id,frame_name,kpt_1_x,kpt_1_y,kpt_6_x,kpt_6_y,kpt_3_x,kpt_3_y,kpt_4_x,kpt_4_y,kpt_5_x,kpt_5_y,kpt_7_x,kpt_7_y,kpt_8_x,kpt_8_y,kpt_9_x,kpt_9_y,kpt_10_x,kpt_10_y,kpt_11_x,kpt_11_y,kpt_12_x,kpt_12_y,kpt_17_x,kpt_17_y,kpt_18_x,kpt_18_y,kpt_19_x,kpt_19_y,kpt_20_x,kpt_20_y,kpt_21_x,kpt_21_y,kpt_13_x,kpt_13_y,kpt_14_x,kpt_14_y,kpt_2_x,kpt_2_y,kpt_16_x,kpt_16_y,kpt_15_x,kpt_15_y,kpt_22_x,kpt_22_y,kpt_23_x,kpt_23_y
jump5,00325_jpg.rf.0a436661cfe10bfb2f8939de11eebc9a.jpg,-0.44184127917455923,-1.04462750535582,-0.560554215064577,-0.9325968497057843,0.03958582814164997,-0.9589517629722714,0.37590944747341015,-0.6557722536308195,0.8243706389390458,-0.7348726322582264,-0.6990467004649401,-0.5635033280771556,-0.9166752033206553,-0.7876002782051734,0.032974825557561996,-0.009889774755172163,-0.30995979635828613,0.00988977475517267,-0.4880113807793379,1.538920229560742,-0.560554215064577,2.929565115449788,0.30995979635828613,-0.009889774755172163,0.2638075141674804,1.499378949954025,0.6726917871984525,2.85707573940647,0.46165646751285233,2.955920028716275,0.7913869036744974,3.1800169788442934,-0.8177596363549559,2.955920028716275,-0.35611207854909194,3.259099538057727,-0.2835692442638528,-0.9589517629722714,-1.1277105230062556,2.6263856061083364,-0.08572029091848289,3.502958218282117,1.035405958624646,3.417282475898568,0.09892447667268599,2.547303046894903
jump5,00331_jpg.rf.2ac7096b3cecc72f3356b5fd862c1e33.jpg,-0.23214449039609814,-1.129035521214693,-0.4410644724094865,-0.9898393610649364,0.2863014788120877,-0.9434406410150172,0.4720095266216412,-0.6495820806988645,0.7196328312132543,-0.4021222404326303,-0.6731963886267096,-0.8042444808652606,-0.7118871370260593,-0.6573152007071841,-0.01547881419551488,0.0,-0.2785683588037678,0.0,-0.371416095619107,1.3223635214226885,-0.41785253820565166,2.6756469486997814,0.2785683588037678,0.0,0.5184459692081859,1.3687622414726073,0.6112937060235251,2.6137819886332223,0.61903940021072,2.2967240682921104,0.6035605860152051,3.15510038921561,-0.6422513344145548,2.5441839085583444,-0.33273792139863234,3.2169653492821686,-0.06963580261150443,-0.997572481073256,-1.369617285636129,0.6263827206739054,0.09286031099421427,4.199071590338784,0.6809420828139046,4.222270950363744,0.5958274660068852,0.43305472046591004
jump5,00501_jpg.rf.07a5717d8c8339f5e48999dfc5846f09.jpg,-0.2679928958098441,-1.128461564092757,0.26827459117296,-1.0858652009701923,-0.6706965384810836,-0.9071093719759237,-1.2788164641557558,-0.46919380891522394,-1.9495130026368395,-0.147457462042379,0.9926340963275824,-1.0501100109518653,1.8332533020595243,-1.2377794860790088,0.02682142278808583,0.049145780315004495,0.33982521340434513,-0.004476944163802806,0.2325194011546346,1.0143548209335393,0.5700910516540526,1.8565233511626142,-0.33982521340434513,0.004476944163802806,-0.28616224673080626,1.2556671416368557,-0.8428526475394996,1.713522712186673,-1.0910061413470533,2.211922293927784,-0.8674406285200256,1.514826875703287,0.48960666219242793,2.5178635793687856,0.6595293294432841,1.9190798428716627,-0.20567785726918156,-0.9786197520125772,0.17885643448109573,3.6239806648372586,0.8137776618464867,1.3986476595154318,-0.7243595051546224,1.050110010951866,-1.5113157442130232,3.3290657407525006
jump5,00293_jpg.rf.7d897867e8ff05c9e76f7fc9ad4d7609.jpg,-0.6024034044699308,0.5221316933501718,0.05993441518169989,0.23679385157020097,-0.9392675267817129,0.1968504018375504,-0.882161477260276,-0.16260216459086535,-0.6994529037240237,-0.44794000637083514,0.4767623992896748,-0.03707660290694594,0.6708998789633008,-0.20254561432351703,-0.025686177935014865,-0.014257271797637888,0.36828399389820393,0.04281029655835628,0.019990965449048232,0.8930131659159635,0.15702239560123316,1.8174077222529084,-0.3682839938982083,-0.04281029655835738,-0.8250554277388349,0.8359455975599703,-0.7793782843547717,1.7204351853297084,-1.19051105597678,2.188327675984146,-0.6480805478539939,1.8630848656369705,-0.12277415835455249,2.1940228884701125,0.2940538257534224,1.891599409232245,-0.5053154240503975,0.20827930797492736,-0.8878951709116875,2.8673663214392175,0.5966697108185194,1.6348145922129949,-0.3740176875496197,1.6462434983503718,-2.1611599731794744,2.8102987530832233
jump5,00177_jpg.rf.9a32a9537f4d07720958fa6d8632aaa7.jpg,-0.809827587417048,-0.8499476484617922,-0.8911639826598081,-0.6856216073338371,-0.24047282071772585,-0.8906070051706458,0.24047282071772638,-0.6008018925556805,0.7143457321320679,-0.25445914433447053,-0.926527632765356,-0.3746159864805961,-0.7850730323431643,0.014136619129692695,0.035363650105547935,-0.021200508238276204,-0.24754555073883555,0.07068309564846398,-0.36070923107658903,0.9188802434300312,-0.07072730021109587,1.8660248842069211,0.24754555073883555,-0.07068309564846398,0.12023641035886319,0.7845779412416862,0.6082547818154241,1.5762286125044822,0.8840912526386984,1.9655381956039328,0.36070923107658853,1.5762286125044822,0.17681825052773967,2.2406497116000432,-0.25461828075994525,1.8377516459475358,-0.5516729416465476,-0.8340605286518747,0.8345821424909311,2.990438662050397,-0.9123821727231367,1.1097201812246202,-0.42436380126657525,0.940080751668307,1.7328188551718489,2.658232532958879
jump5,00309_jpg.rf.aa80e7f78e824f581c562d4d1d559837.jpg,-1.3362837577976983,-0.3376958011372438,-1.170400256829708,-0.3192765886964278,-0.5867360867571503,-0.5157563798429582,-0.0952294172223647,-0.44207953007969375,0.4331402525275298,-0.45435490915132515,-1.0966742563994902,-0.11052141847826592,-0.6543182538181833,-0.05526378115581748,-0.0030719166845924097,6.1438333690395376e-06,-0.23039375134443074,0.06139532685826387,-0.9860852557541635,0.5464632590221438,-0.5007224195885628,1.4551730773247937,0.23039375134443074,-0.06139532685826387,-0.30411975177464856,0.2947135428864266,0.4730751694272311,1.3566997160834993,-0.07679791711481025,1.2525494528090781,0.6113114202338895,1.4920115022064258,-0.7771949212018797,1.4797361231347943,-0.187386917760137,1.7621681431162206,-0.8939277552163912,-0.44821107578214037,-2.11655059568417,0.8841529163260181,0.7464757543559556,2.2103976503984684,1.5758932591959063,1.8726957054278555,-1.3977220914895465,0.7122361709894883
jump5,00311_jpg.rf.fffa363e5b19db8a3b49cb11cf10759e.jpg,-1.3005188130898786,-0.38433390919471555,-1.156978402238018,-0.3577691377017605,-0.6306538156962587,-0.47465705629624294,-0.17345319152031805,-0.40557695431263713,0.31034144440338646,-0.42152751331033295,-1.2314094708514651,-0.10805736164250343,-0.9230563637750139,-0.0336701534112682,-0.0036550318509844396,4.1552901291020585e-16,-0.274127388823833,0.07305677663747719,-1.173265224166005,0.6501863059079205,-0.705084884309706,1.5443094375505417,0.274127388823833,-0.07305677663747677,-0.3618481532474595,0.35066375578344733,0.21997443691964824,1.36898486972252,-0.08307156390917458,1.4008567474631044,0.4273024636348885,1.6558902498973949,-0.9868585997657987,1.5921318742888224,-0.4658557395990732,1.841843650348079,-0.9017986985296891,-0.43215634593299573,-1.9969778222312624,0.986434616071085,0.35287139502144127,2.3040882184783795,1.2832524426258292,2.0384258834214264,-1.3909004407010221,0.8004812156204008
jump5,00218_jpg.rf.eb4e932e5c945f70cc67d632c498f3f0.jpg,0.13094221452821214,-1.1556854230646605,-0.33822855532048596,-0.9376037276938354,0.6545557437981899,-0.817689861008454,0.8945388060118146,-0.4796942989522432,1.047304722961391,-0.1744731227388053,-0.621859022376848,-0.6542062539017618,-0.8727151035904415,-0.6323825514803931,0.021823702421373103,-0.04360857263202412,-0.4254457005845342,-0.010911851210682137,-1.0582554063827865,1.22107886590734,-1.2545910637536737,2.7255940378174626,0.425445700584543,0.010911851210682137,0.4472694030059073,1.5372507255421777,0.3054541694777263,2.96542177118823,0.21815935979226037,3.5323720476152345,0.3054541694777263,2.671073613974756,-1.3854556138604504,3.4233311999298217,-1.1236488492254615,2.594807152132112,0.15268825252814988,-0.9594274301152041,-1.450926721124552,3.783150464407397,-0.9927842991186759,2.115074020969151,0.26180676463499775,2.2676846090758747,0.2072863407922915,3.9575847549354846
jump5,00481_jpg.rf.713fc72c1a29c94635397b4da580874b.jpg,-1.2439525682030688,-0.4732462051657541,-1.017786441896649,-0.35312703529863965,-0.7350982207725042,-0.6639596832783852,-0.27569098792800895,-0.6568847030467295,0.17671901172035037,-0.90412027597709,-0.9683393273105796,0.19778845834429543,-1.222727627508102,0.5439182604467991,0.0,8.838814609668111e-15,-0.1554940710253836,0.07766928847718095,-0.5583792090521538,0.9394951771353723,0.06359707504938061,1.5045606312416187,0.1554940710253836,-0.07766928847717211,0.08482201574434739,0.6428124896189381,0.8975895249940237,0.9464924103315171,0.4523322526128396,1.2431750978479426,1.3923716589967967,1.080761540661934,-0.21201616584310862,1.7729433978314306,0.49478213400277316,1.6246020540732133,-0.8481424104079542,-0.5297682999834792,-2.3960081404301348,2.013103990530131,1.6185377853032166,1.5257078249010656,2.424308061356757,0.854673161391025,-1.406521619460108,1.405666402069471
jump5,00371_jpg.rf.98a7acb3007d3608f0a2236b66eff7b0.jpg,-1.0887481701890958,-0.4751130806782697,-0.4724785279577316,-0.5396365122198933,-1.1239679802426175,-0.3519207791962203,-0.7131318232490776,-0.11730692639874067,-0.29641029117222917,-0.1114523647975428,0.19075086101166255,-0.5044475156484826,0.7893951914752096,-0.4692585190770718,-0.03227712251186812,-0.0058545616011978895,0.17901092432715596,-0.0821179298273299,1.059382921736772,0.46922770559496096,1.9984546025689247,1.1144620210111993,-0.17901092432715596,0.0821179298273299,0.1966054226128622,0.7273214317614556,0.40203890785068663,1.3021469405527615,-0.3374846628269504,1.4370483652372066,0.7835406298740135,1.7361856495763115,1.6639126272836295,1.1731000774695142,2.3154020795685137,1.5836897266061603,-0.8892000600345783,-0.45751858239256515,0.2670450427199054,0.2346138527974796,2.896451911746358,1.9649449407725934,2.0101945392534315,2.047062870599923,-2.761488860097686,0.6686525618210298
